epoch,lr-AdamW,step,train_acc,train_iou,train_loss,train_precision,train_sensitivity,train_specificity,val_acc,val_iou,val_loss,val_precision,val_sensitivity,val_specificity
77,,155,,,,,,,0.9571857452392578,0.5374476909637451,0.01690620556473732,0.8924742937088013,0.5746579170227051,0.9934384822845459
77,,155,0.954764723777771,0.525718629360199,0.017282569780945778,0.7971802353858948,0.6068930625915527,0.9860941171646118,,,,,,
,5e-05,156,,,,,,,,,,,,
78,,157,,,,,,,0.9571043252944946,0.5361871123313904,0.016952333971858025,0.8933928608894348,0.5728386640548706,0.9935218095779419
78,,157,0.9549581408500671,0.5321294069290161,0.017118487507104874,0.7896003723144531,0.6200478672981262,0.9851202368736267,,,,,,
,5e-05,158,,,,,,,,,,,,
79,,159,,,,,,,0.9576446413993835,0.545116126537323,0.016574764624238014,0.8857796788215637,0.5863305330276489,0.9928346276283264
79,,159,0.9550387263298035,0.5239200592041016,0.017003117129206657,0.8071609139442444,0.5988820791244507,0.9871142506599426,,,,,,
,5e-05,160,,,,,,,,,,,,
80,,161,,,,,,,0.9584388136863708,0.5579137802124023,0.0161998700350523,0.8757139444351196,0.6058894395828247,0.9918504953384399
80,,161,0.9544580578804016,0.529254674911499,0.017046701163053513,0.7837837338447571,0.6197371482849121,0.9846031069755554,,,,,,
,2.5e-05,162,,,,,,,,,,,,
81,,163,,,,,,,0.9584425687789917,0.5585978031158447,0.01616271585226059,0.8740091323852539,0.6075171232223511,0.9917003512382507
81,,163,0.9552701115608215,0.5347854495048523,0.016768664121627808,0.7916894555091858,0.6223598718643188,0.9852520823478699,,,,,,
,2.5e-05,164,,,,,,,,,,,,
82,,165,,,,,,,0.9585827589035034,0.5596070885658264,0.01610957272350788,0.8755782246589661,0.607952356338501,0.991812527179718
82,,165,0.9552053809165955,0.5294895768165588,0.016841229051351547,0.8002229928970337,0.6101431846618652,0.9862817525863647,,,,,,
,2.5e-05,166,,,,,,,,,,,,
83,,167,,,,,,,0.9587417244911194,0.5617786645889282,0.016030235216021538,0.8746230602264404,0.6109815239906311,0.9916995167732239
83,,167,0.9562061429023743,0.539890706539154,0.016559550538659096,0.803564727306366,0.6219788193702698,0.9863067269325256,,,,,,
,2.5e-05,168,,,,,,,,,,,,
84,,169,,,,,,,0.9585654139518738,0.5587546229362488,0.016147589311003685,0.8773308992385864,0.6061070561408997,0.9919684529304504
84,,169,0.9544811844825745,0.5341883897781372,0.016909625381231308,0.7756344676017761,0.6318190097808838,0.9835401773452759,,,,,,
,2.5e-05,170,,,,,,,,,,,,
85,,171,,,,,,,0.9583152532577515,0.5541226863861084,0.01632559485733509,0.8821340799331665,0.5984297394752502,0.9924221634864807
85,,171,0.9559704065322876,0.537918746471405,0.01660740002989769,0.8018525838851929,0.6203840374946594,0.9861933588981628,,,,,,
,2.5e-05,172,,,,,,,,,,,,
86,,173,,,,,,,0.9582579731941223,0.5527603030204773,0.01636115089058876,0.8840710520744324,0.5959576368331909,0.9925937652587891
86,,173,0.9557879567146301,0.5320317149162292,0.016806473955512047,0.8091306090354919,0.6083861589431763,0.9870750308036804,,,,,,
,2.5e-05,174,,,,,,,,,,,,
87,,175,,,,,,,0.9583514332771301,0.5541430115699768,0.01634501852095127,0.8832090497016907,0.5979596972465515,0.9925063252449036
87,,175,0.9566385746002197,0.5405357480049133,0.01645510643720627,0.8127288222312927,0.617438793182373,0.9871869683265686,,,,,,
,2.5e-05,176,,,,,,,,,,,,
88,,177,,,,,,,0.9583415985107422,0.554253876209259,0.01635214500129223,0.8825991749763489,0.598368763923645,0.9924567937850952
88,,177,0.9558296203613281,0.53817218542099,0.016759740188717842,0.7980767488479614,0.6230028867721558,0.98580402135849,,,,,,
,2.5e-05,178,,,,,,,,,,,,
89,,179,,,,,,,0.9581848978996277,0.551984429359436,0.016425881534814835,0.883905827999115,0.5951307415962219,0.9925920963287354
89,,179,0.9552791714668274,0.5438745617866516,0.016675200313329697,0.7756271958351135,0.6454194784164429,0.9831851720809937,,,,,,
,1.25e-05,180,,,,,,,,,,,,
90,,181,,,,,,,0.9580839276313782,0.5501326322555542,0.016471602022647858,0.8858229517936707,0.5921189785003662,0.9927669763565063
90,,181,0.9553372859954834,0.5278289318084717,0.01683652400970459,0.8066071271896362,0.6043054461479187,0.9869512915611267,,,,,,
